id,amount_tsh,gps_height,longitude,latitude,num_private,region_code,district_code,population,construction_year,target
4443,50.0,-44,40.01038559,-10.1804711,0,99,1,400,1985,functional
14232,0.0,0,33.00745014,-3.89243987,0,17,3,0,0,functional
61929,0.0,2,39.09599759,-7.54924144,0,60,53,1250,2008,non functional
49789,2000.0,1420,36.10873264,-7.52285239,0,11,7,400,1984,functional
45177,2000.0,378,37.36415202,-11.44311063,0,10,1,1,2007,functional
11215,10.0,1129,36.93104314,-3.36728658,0,2,7,120,2003,functional
24402,400.0,307,36.87688111,-7.88255709,0,5,3,340,1996,functional
2773,30.0,1533,36.56945407,-3.31187963,0,2,2,100,2010,functional
8082,0.0,1663,35.337558,-4.51720424,0,21,2,362,2003,functional
28187,0.0,0,33.2523197,-8.953097099999997,0,12,2,0,0,functional
21816,0.0,1350,37.33730157,-3.24804306,0,3,4,1,1972,non functional
1262,0.0,0,35.5830246,-6.31630075,0,1,5,0,0,functional
59246,0.0,780,36.11552048,-10.8809036,0,10,5,60,2010,non functional
61198,0.0,1756,35.47657377,-4.44216086,0,21,2,756,2005,functional
68309,0.0,1436,36.70250986,-3.35326894,0,2,2,150,1998,non functional
8622,0.0,1742,35.48143461,-4.370895,0,21,1,235,2003,functional
5715,0.0,0,31.70232419,-1.21097603,0,18,7,0,0,non functional
16009,10.0,1795,31.59945794,-7.962164599999999,0,15,4,1250,1995,non functional
9654,200.0,1768,35.00182201,-9.10619925,0,11,4,250,2001,non functional
67579,0.0,0,33.17952460000001,-9.04399264,0,12,6,0,0,non functional
3603,0.0,-9,39.52575652,-6.98602501,0,7,3,130,1970,non functional
47069,0.0,1417,36.98772639,-3.17738999,0,3,7,1,2000,functional
45371,50.0,486,38.26959123,-5.44992189,4,4,6,2000,1970,non functional
9516,0.0,0,33.19080802,-8.70587783,0,12,1,0,0,functional
25031,0.0,453,34.6196419,-10.54194952,0,10,3,260,2001,functional
12948,2000.0,1160,35.06631431,-11.30474994,0,10,3,60,1998,non functional
52548,1200.0,1269,30.26469493,-4.5193596,0,16,2,459,2002,functional
53641,0.0,1847,35.31248619,-4.21612602,0,21,1,345,2003,functional
17354,25.0,1275,34.82633102,-5.75333771,0,13,3,2000,2011,functional
61289,0.0,0,33.4863516,-3.59434391,0,17,7,0,0,non functional
45202,25.0,629,37.56151523,-4.1834388,0,3,3,210,2012,functional
41207,0.0,847,35.00494172,-5.87175236,0,13,3,250,1978,non functional
42351,0.0,0,33.58442502,-9.05924316,0,12,4,0,0,functional
51038,0.0,291,36.13342537,-8.94377706,0,5,4,1,1974,non functional
33298,0.0,-50,39.41252679,-6.86533204,0,7,3,100,1970,non functional
69323,20.0,978,36.8206434,-3.49635856,0,2,2,150,2009,non functional
41324,0.0,1515,34.69154895,-5.09369768,0,13,2,1,1980,non functional
64138,2500.0,1284,38.33470964,-4.8669773,0,4,1,1,1972,functional
33624,0.0,0,32.45291814,-5.10651143,0,14,3,0,0,non functional
17805,0.0,1170,33.86175358,-1.45361415,0,20,6,3500,2009,non functional
36371,500.0,1667,34.65103967,-9.05252996,0,11,4,75,1978,functional
728,0.0,0,32.45992532,-2.41024289,0,19,5,0,0,functional
4117,0.0,1528,34.08127243,-5.98310747,0,13,3,250,1996,non functional
65081,0.0,0,32.54103138,-4.83063626,0,14,3,0,0,functional
8491,0.0,0,33.41112947,-2.93643498,0,19,4,0,0,functional
9926,0.0,501,37.64572522,-6.79823823,0,5,5,200,2003,functional
1145,0.0,0,34.1913668,-8.82316006,0,12,7,0,0,functional
69955,2500.0,1563,34.7417335,-8.91222422,0,11,4,250,2010,functional
73539,0.0,0,33.5405378,-2.82314581,0,19,4,0,0,functional
11200,750.0,1292,30.04458602,-4.71572083,0,16,2,950,1980,functional
33520,10.0,1418,35.67179008,-3.43790154,0,24,30,2000,1994,functional
42109,0.0,0,33.84065385,-9.63117224,0,12,3,0,0,non functional
66944,0.0,1274,34.64008625,-9.97797298,0,11,5,1,1984,non functional
41594,0.0,1511,36.51242381,-2.65498625,0,2,6,250,2008,non functional
19213,2000.0,1236,31.25125893,-6.33181391,0,15,1,600,1990,functional
46721,0.0,293,36.135270299999995,-8.94259595,0,5,4,50,2007,functional
16885,0.0,0,32.83189195,-9.26253616,0,12,6,0,0,non functional
68032,0.0,2138,34.51569083,-9.30776202,0,11,4,26,1998,functional
12178,0.0,0,33.36268739,-3.93578621,0,14,2,0,0,non functional
50246,0.0,0,35.85425872,-5.40122805,0,1,1,0,0,functional
64734,0.0,319,38.98189762,-10.51538866,0,90,33,60,1996,functional needs repair
8873,50.0,1456,34.71061776,-5.1878693,0,13,2,450,2000,functional
17212,0.0,0,33.31847725,-8.93252849,0,12,2,0,0,non functional
32315,0.0,0,31.82353227,-1.1845444,0,18,2,0,0,functional
25265,0.0,0,0.0,-2e-08,0,17,1,0,0,functional needs repair
14627,0.0,1057,37.08358695,-3.28967534,0,3,7,1,2004,functional
41105,10.0,1290,35.73576835,-3.47015749,0,24,30,150,2011,functional
13217,0.0,809,36.04768435,-10.44133771,0,10,5,618,1982,functional
3763,0.0,1306,37.61299226,-3.2814219,0,3,1,1,2009,non functional
42625,0.0,1657,37.20838758,-2.84662853,0,2,6,50,2003,functional
17379,500.0,1638,37.89271784,-4.25667662,0,3,3,120,2004,functional
65639,20.0,603,39.27308079,-10.86885138,0,90,33,1200,1997,non functional
13607,0.0,0,31.80195091,-1.23433443,0,18,2,0,0,functional needs repair
38422,1000.0,0,38.79897768,-4.85825345,0,4,8,1,1971,functional
71427,0.0,0,30.51042645,-2.6120818,0,18,30,0,0,functional
31338,0.0,0,30.67984857,-1.23679083,0,18,1,0,0,functional
3674,0.0,1466,37.58346851,-3.27418025,0,3,4,1,2005,functional
72284,0.0,1367,37.02883228,-3.16481014,0,3,7,1,2001,functional needs repair
8512,0.0,0,36.57509285,-6.47685743,0,1,1,0,0,non functional
27763,0.0,0,34.32481544,-8.67284198,0,12,7,0,0,functional
29583,0.0,0,0.0,-2e-08,0,19,6,0,0,functional
27044,50.0,571,38.11665643,-5.49269729,12,4,6,100,1977,functional
35330,0.0,943,35.72846619,-3.75710411,0,21,1,150,2012,functional
21227,0.0,0,33.27607344,-3.84438788,0,17,3,0,0,functional
7292,0.0,-7,38.74453902,-7.88549854,0,60,53,1,1974,functional
55535,0.0,514,34.74932038,-11.14841509,0,10,3,68,1990,non functional
55428,0.0,0,32.80344933,-3.34647909,0,17,3,0,0,functional
33673,200.0,808,36.04863672,-10.694412400000001,0,10,5,220,1982,functional
50817,0.0,1304,35.836607,-4.16692828,0,21,1,12,2010,functional
6874,0.0,0,31.77143668,-2.63108515,0,18,8,0,0,functional
36122,0.0,1933,34.06048679,-9.35192102,0,11,3,0,1990,non functional
54803,300.0,1459,37.20853666,-3.20949248,0,3,5,35,1995,functional needs repair
65918,500.0,729,36.32795353,-11.17914509,0,10,5,230,2007,functional
67816,5.0,1088,37.2719376,-3.2835013999999996,0,3,4,50,2007,functional
46903,0.0,0,32.08167415,-4.03728761,0,17,3,0,0,non functional
72720,0.0,0,33.92331493,-3.68915273,0,17,8,0,0,functional
41395,0.0,1181,33.10289805,-2.09944606,0,19,1,400,1994,functional needs repair
49993,1000.0,1923,35.15620506,-8.59832825,0,11,2,0,0,non functional
17014,500.0,1831,34.80202802,-9.16815933,0,11,4,200,2009,functional
14877,500.0,471,34.64146503,-11.10489271,0,10,3,69,1992,functional needs repair
41434,0.0,0,33.03755475,-2.41128938,0,19,8,0,0,functional
14978,0.0,0,31.44339054,-1.19821065,0,18,7,0,0,non functional
53686,10.0,472,39.40430070000001,-10.79935762,0,90,33,400,1988,non functional
53270,0.0,-31,39.34656971,-6.83446625,0,7,3,1,2000,non functional
71326,200.0,1756,34.59239942,-9.78258805,0,11,5,75,2001,functional
36863,5.0,1113,37.23991424,-3.26665905,0,3,5,25,1999,functional
18177,0.0,0,30.475866999999997,-2.58990663,0,18,30,0,0,functional
15985,1000.0,291,36.16484578,-8.93234798,0,5,4,1,2010,functional
66932,0.0,1326,34.22499912,-1.37717687,0,20,6,5000,2002,non functional
63223,0.0,0,32.95763321,-2.43431085,0,19,8,0,0,functional
16276,0.0,0,32.99835346,-8.38206079,0,12,1,0,0,functional
54657,0.0,0,0.0,-2e-08,0,19,6,0,0,functional
62798,0.0,0,33.43041761,-2.61455662,0,19,2,0,0,non functional
2130,0.0,0,34.06426293,-3.07449396,0,17,2,0,0,functional
7904,0.0,0,33.7995,-9.15282136,0,12,4,0,0,non functional
14320,0.0,1320,37.55378631,-3.29361859,0,3,4,1,1970,non functional
65323,0.0,0,0.0,-2e-08,0,17,1,0,0,functional needs repair
50006,3000.0,508,36.98825907,-11.47286211,0,10,1,1,1999,functional
41176,500.0,292,36.02354798,-8.53969177,0,5,3,700,2005,functional
29778,750.0,1089,29.87002662,-4.61755358,0,16,2,450,1999,functional needs repair
51064,0.0,75,38.79847964,-6.8479133,0,6,3,500,2005,non functional
13901,0.0,23,39.17276002,-8.52793878,0,80,13,330,1985,non functional
23696,10.0,1465,34.70779532,-4.70668639,0,13,4,1,2005,functional
52008,0.0,1087,35.29873711,-3.33064209,0,2,5,150,2003,functional
50140,0.0,1488,36.90734543,-3.24784643,0,2,7,67,2012,functional
37975,0.0,0,31.61312274,-2.57177413,0,18,8,0,0,non functional
11334,0.0,1376,30.6423626,-3.62214398,0,16,1,350,1996,functional
71921,0.0,0,32.94573306,-5.25055475,0,14,3,0,0,non functional
31571,0.0,1972,34.74615598,-9.68797496,0,11,5,75,2005,functional
41516,1500.0,853,35.66299390000001,-10.23042911,0,10,2,0,1993,functional
44338,0.0,1194,36.83267836,-3.38545487,0,2,7,350,2013,functional
30011,1500.0,2193,34.43837252,-9.18941728,0,11,3,15,2007,functional
13064,0.0,232,37.03910828,-7.79350112,0,5,3,200,2010,functional
5691,0.0,0,31.80282818,-1.34185117,0,18,6,0,0,functional
60630,0.0,0,36.60637028,-6.66126201,0,1,1,0,0,non functional
4381,5.0,946,37.14170226,-3.34202452,0,3,5,1,1999,non functional
3669,0.0,0,33.57366287,-9.06877069,0,12,4,0,0,functional
69427,0.0,30,39.42583886,-6.99381496,0,7,3,80,2000,non functional
2977,0.0,1312,34.09241902,-3.04149853,0,17,1,500,1997,functional needs repair
4531,0.0,-3,39.39961724,-6.87099614,0,7,3,50,2000,non functional
23611,0.0,36,38.69650271,-5.75139557,0,4,5,50,2010,non functional
27959,0.0,1474,37.604592499999995,-3.21718056,0,3,1,1,2008,non functional
64111,0.0,0,34.00881839,-8.85218011,0,12,7,0,0,functional
17340,0.0,604,37.64964464,-6.86160859,0,5,5,150,1984,functional
4787,0.0,0,33.01733233,-4.66474627,0,14,1,0,0,functional
18237,0.0,336,37.61209706,-6.14065239,0,5,6,200,2010,functional
69489,0.0,0,35.87690272,-5.8907038,0,1,5,0,0,functional needs repair
42039,0.0,0,33.56252413,-9.23202131,0,12,4,0,0,functional
9488,0.0,1053,34.45215966,-4.04856551,0,13,1,135,2010,functional
36679,0.0,0,31.97388536,-3.54829746,0,17,5,0,0,functional
15006,500.0,1500,30.19428793,-4.40354675,0,16,2,120,1991,functional
69148,0.0,0,33.81877233,-8.8004131,0,12,7,0,0,functional needs repair
31181,0.0,0,30.85165214,-1.30501924,0,18,1,0,0,non functional
34956,0.0,835,34.98169524,-5.99910016,0,13,3,320,1978,non functional
67644,0.0,0,0.0,-2e-08,0,17,1,0,0,non functional
16621,0.0,1006,35.42997732,-10.57889005,0,10,2,0,2009,non functional
68351,500.0,1306,37.31770004,-3.24131135,0,3,4,60,2008,functional
20604,0.0,217,36.690859,-8.13650378,0,5,3,100,2004,non functional
57032,0.0,262,39.05399604,-10.35834378,0,80,53,350,1980,non functional
13691,0.0,0,0.0,-2e-08,0,17,1,0,0,functional
51462,0.0,0,33.92545719,-9.60419435,0,12,3,0,0,non functional
14876,0.0,1423,38.29130158,-4.8243634,0,4,1,1,1981,functional
60874,3000.0,1989,34.75641663,-9.72026575,0,11,5,153,1994,functional
25491,5.0,1473,35.55698434,-3.35359108,0,24,30,100,2002,functional
66493,0.0,0,33.80680691,-9.12568582,0,12,4,0,0,functional
53243,0.0,1196,33.90346117,-1.44814746,0,20,6,360,1978,non functional
69238,0.0,1235,30.47205704,-3.65001736,0,16,1,120,2012,functional
66090,0.0,1508,36.86188322,-3.21650063,0,2,7,320,2008,functional
14441,0.0,726,37.56427876,-3.4530105000000004,0,3,2,520,1973,non functional
45197,0.0,340,37.669201799999996,-6.16558981,0,5,6,30,0,non functional
38190,100.0,1332,36.67051482,-4.03758782,0,21,4,100,2009,functional
46149,0.0,0,36.12719006,-5.01074596,0,1,1,0,0,non functional
20342,0.0,1929,31.37214048,-7.79018995,0,15,3,180,1975,functional needs repair
69581,0.0,0,33.34955546,-3.68445317,0,17,7,0,0,non functional
11078,7.0,1302,37.22077333,-3.22604184,0,3,5,45,2008,functional
1240,0.0,1343,34.01110019,-1.90493076,0,20,4,250,1990,non functional
33682,0.0,-12,39.41568948,-7.0366237000000025,0,7,3,120,2000,non functional
35605,1000.0,1039,35.59910435,-10.65860708,0,10,4,0,1994,functional
32353,0.0,0,30.96575389,-1.74558521,0,18,1,0,0,functional
70853,0.0,0,30.99069708,-2.80756462,0,18,4,0,0,non functional
3174,0.0,1529,34.95066871,-9.78792912,0,11,5,125,1998,non functional
53100,50.0,41,38.77670916,-6.65170817,0,6,2,1,1989,functional
13499,0.0,1554,36.51982624,-3.32245001,0,2,2,100,0,non functional
55627,0.0,0,31.45956217,-2.99326131,0,18,4,0,0,functional
2897,0.0,303,38.95814207,-10.40533872,0,80,53,120,2012,non functional
13680,0.0,0,33.88873342,-9.28940386,0,12,4,0,0,non functional
1728,0.0,1108,37.3381484,-3.27929602,0,3,4,35,1972,functional
14522,0.0,0,36.62043887,-6.82784108,0,1,1,0,0,functional
64313,0.0,0,31.48376674,-1.401708,0,18,2,0,0,functional needs repair
30690,0.0,1019,35.56509268,-10.79452997,0,10,2,0,1978,functional needs repair
53626,0.0,0,31.45020482,-1.55614735,0,18,2,0,0,functional
31413,0.0,0,33.91328462,-9.33414525,0,12,4,0,0,non functional
34503,0.0,1764,37.57846687,-3.15033564,0,3,1,1,2008,non functional
23930,0.0,0,33.572176,-3.00046713,0,17,2,0,0,functional
52266,0.0,0,34.32507639999999,-3.79917039,0,17,6,0,0,functional
14722,0.0,1731,36.49367357,-2.50587875,0,2,6,500,2012,functional
44732,3600.0,908,29.82875606,-4.87954339,0,16,3,145,1979,functional needs repair
33296,0.0,0,32.13287271,-3.71630003,0,17,5,0,0,functional
35024,0.0,0,33.59451943,-9.04526649,0,12,4,0,0,functional
38393,20.0,809,37.33797977,-3.35843995,0,3,6,1,2008,functional
63066,1000.0,1702,30.35060066,-6.19722064,0,15,1,154,1996,functional
34343,0.0,0,35.91265931,-4.63243327,0,1,1,0,0,functional
17288,0.0,314,38.99833411,-10.006083300000002,0,80,53,1630,1986,non functional
8883,0.0,0,30.58417050000001,-2.5798416,0,18,30,0,0,functional needs repair
3114,0.0,0,34.38330095,-8.71206155,0,12,7,0,0,functional
48560,2400.0,1593,34.90445579,-8.71385249,0,11,2,0,0,functional
29834,0.0,172,38.68461201,-5.2962752,0,4,3,200,2004,functional
70514,0.0,905,35.14844328,-10.74881177,0,10,3,260,2009,functional
13218,1000.0,324,37.52397011,-6.43012754,0,5,6,30,2005,functional
68393,200.0,602,36.42834343,-11.400039999999999,0,10,5,480,2003,functional
26061,25.0,1598,35.03038549,-4.61621488,0,13,2,1,2000,functional needs repair
42146,450.0,1320,37.21294256,-3.22801509,0,3,5,65,1995,functional
4329,0.0,0,31.40493692,-1.83276821,0,18,3,0,0,non functional
44946,1500.0,2044,34.59442146,-9.27996879,0,11,4,30,2006,functional
16638,0.0,1804,35.72930207,-8.11049623,0,11,7,300,1995,functional
6439,50.0,944,37.6358772,-3.94023027,0,3,3,1200,2010,functional
16423,600.0,834,29.69508179,-4.84928402,0,16,3,175,2009,functional needs repair
9132,0.0,3,39.8742917,-10.29635356,0,99,1,1000,1985,non functional
16500,20.0,0,37.5734583,-5.43481445,0,4,7,1,2008,non functional
73503,0.0,0,32.7387386,-2.63362591,0,19,5,0,0,functional
23157,0.0,0,32.83365398,-9.22959636,0,12,6,0,0,functional
65375,2200.0,1787,34.81751591,-9.66414177,0,11,4,10,2005,functional
43250,0.0,836,31.43423914,-7.50250084,0,15,2,4000,1988,functional needs repair
13091,50.0,887,35.05337577,-5.80166748,0,13,3,1200,2003,functional
52906,1000.0,1929,35.19019715,-8.57421286,0,11,2,0,0,functional
10514,0.0,0,32.80029353,-5.6252072,0,14,5,0,0,non functional
26528,0.0,0,0.0,-2e-08,0,17,1,0,0,functional needs repair
20131,5000.0,93,38.85829734,-6.78277742,0,6,2,50,2010,functional
16136,50.0,1437,34.66574986,-4.64872037,0,13,2,450,2010,functional
6449,0.0,0,35.81967053,-6.85338151,0,1,4,0,0,functional needs repair
60668,200.0,304,38.55216763,-5.06721735,0,4,2,250,2007,functional
57961,0.0,1345,35.62003147,-7.62124076,0,11,1,1,1964,non functional
53222,0.0,0,33.34749843,-2.72654349,0,19,4,0,0,non functional
11035,0.0,0,33.3964325,-2.58952498,0,19,2,0,0,non functional
7365,0.0,0,32.23500856,-3.38826286,0,17,5,0,0,functional
63047,0.0,0,36.447213500000004,-5.88641193,0,1,3,0,0,non functional
56647,0.0,1355,34.14629358,-2.87004847,0,17,1,500,2006,functional
52185,0.0,0,31.78266224,-2.63209056,0,18,8,0,0,non functional
69808,0.0,1105,35.00828395,-5.76684514,0,13,3,250,1993,non functional
11750,0.0,1287,37.39298755,-3.28461616,0,3,4,300,1963,functional
73874,0.0,385,38.93497255,-10.17409107,0,80,53,230,1985,non functional
63637,0.0,1447,36.6543044,-3.34713887,0,2,2,150,2002,functional
1598,5000.0,1271,35.79169115,-7.48859281,0,11,1,1,1984,functional
42529,0.0,0,30.60781742,-2.59543366,0,18,30,0,0,functional needs repair
50829,0.0,0,33.60748143,-4.25792051,0,14,2,0,0,functional
32514,0.0,313,38.86978483,-10.58215453,0,90,33,86,1973,non functional
26525,1000.0,351,36.38187312,-8.75319802,0,5,4,1,1995,functional
22002,0.0,1627,35.09293906,-9.52665581,0,11,4,6,1998,non functional
67746,0.0,346,38.98910278,-10.28099615,0,80,53,360,1980,non functional
48530,0.0,0,35.37577547,-6.41685525,0,1,6,0,0,functional
36378,0.0,0,33.18123807,-4.21915457,0,14,1,0,0,functional
28537,0.0,0,33.18250617,-3.87177507,0,17,3,0,0,non functional
34947,0.0,1635,35.58894512,-4.23910234,0,21,1,1,2013,non functional
23216,0.0,0,0.0,-2e-08,0,17,1,0,0,non functional
73765,0.0,0,30.897211900000002,-1.37969821,0,18,1,0,0,non functional
70087,0.0,0,36.05294575,-6.35055845,0,1,4,0,0,non functional
72017,20.0,-35,39.95050418,-10.23524248,0,99,1,200,1985,functional
2245,0.0,0,32.9770697,-2.41153524,0,19,8,0,0,non functional
69935,500.0,1814,34.52335496,-9.16597386,0,11,4,50,2009,functional
73855,10.0,1419,37.171710299999994,-3.21566925,0,3,5,35,1999,functional
17630,50.0,1168,33.498017499999996,-2.04913108,0,20,4,1800,2008,functional
41555,0.0,1550,36.52836139,-2.82911041,0,2,6,700,2008,functional
56374,0.0,0,32.87224161,-4.19682658,0,14,1,0,0,functional
42223,100.0,56,39.09834032,-6.95817728,0,7,2,60,2010,functional
67246,300.0,306,36.99653861,-7.60096222,0,5,1,150,2010,functional
1626,500.0,1620,34.99354772,-8.96532305,0,11,4,80,2010,functional
71657,500.0,837,36.07577055,-10.52935551,0,10,5,900,1982,functional
34270,0.0,1605,34.68280636,-1.85295417,0,20,2,200,1997,non functional
57419,20.0,882,37.02997557,-3.51495958,0,21,4,200,2004,functional
34182,0.0,0,33.13466210000001,-2.5805071,0,19,2,0,0,non functional
51391,0.0,1322,30.66939969,-5.71726024,0,15,1,169,1985,non functional
6611,0.0,1106,34.49110784,-4.10793933,0,13,1,126,2007,non functional
17663,0.0,0,33.40435905,-4.23898076,0,14,2,0,0,functional
10829,0.0,0,31.54276185,-1.84634057,0,18,3,0,0,functional
28980,0.0,486,37.23632569,-7.0939143,0,5,6,150,2003,non functional
15978,0.0,0,35.63655928,-6.15515319,0,1,5,0,0,functional needs repair
12612,0.0,896,36.04000589,-10.60282047,0,10,5,240,1994,functional
13405,50.0,116,40.07251943,-10.59396203,0,99,1,280,2009,non functional
4606,0.0,1678,35.09785515,-9.53750995,0,11,4,1,2004,non functional
34440,20.0,260,38.91662149,-10.47223611,0,80,53,2600,2006,non functional
37236,50.0,-34,38.89998689,-6.43665383,0,6,1,80,2009,functional
46392,0.0,1121,36.84489591,-3.38959423,0,2,7,120,2008,functional
8397,0.0,0,34.47405807,-8.58062399,0,12,7,0,0,non functional
49826,0.0,0,33.15904025,-9.24018507,0,12,2,0,0,functional
53266,100.0,372,38.48085846,-10.37258757,0,8,3,260,2011,non functional
4445,0.0,1480,36.64940989,-3.34187995,0,2,2,200,2010,functional
35581,0.0,0,32.24770488,-3.35551867,0,17,5,0,0,functional
44436,0.0,0,30.68253277,-1.27862411,0,18,1,0,0,non functional
51650,0.0,0,32.96399372,-8.8659335,0,12,6,0,0,non functional
43955,0.0,0,30.82838635,-2.57439932,0,18,30,0,0,non functional
64493,0.0,1316,30.91278445,-3.31208885,0,16,1,236,1993,functional
26625,0.0,1308,37.05728836,-3.18688659,0,3,7,1,2002,functional
34001,0.0,0,33.66363374,-3.68111204,0,17,8,0,0,non functional
56986,0.0,801,31.822446799999998,-7.85927914,0,15,2,230,1983,non functional
72923,0.0,0,32.23652875,-5.044453,0,14,4,0,0,functional
23864,0.0,0,33.52359328,-4.23810329,0,14,2,0,0,non functional
39806,500.0,1735,34.48010279,-9.85866183,0,11,5,153,1995,functional needs repair
24504,20.0,771,37.34074749,-3.37751743,0,3,6,53,2008,functional
57988,500.0,1182,30.363395399999998,-5.65226983,0,15,1,370,1985,functional
62253,7000.0,1184,31.2062141,-6.21507255,0,15,1,150,1990,functional needs repair
44994,0.0,1577,34.951832399999994,-8.33153597,0,11,2,0,2000,non functional
43900,0.0,72,39.4210473,-8.78557744,0,80,13,450,2012,functional
27030,0.0,0,0.0,-2e-08,0,17,1,0,0,functional
52284,1300.0,478,34.79877507,-11.29319665,0,10,3,60,1992,functional
54158,2000.0,976,35.06285618,-7.89346315,0,11,1,1,1989,functional
55462,0.0,1954,38.2511527,-4.6197609,0,4,1,1,1985,non functional
21377,0.0,0,34.78103836,-8.22193437,0,12,7,0,0,non functional
24674,0.0,1374,36.88463669,-3.31738187,0,2,7,360,2012,functional
25379,5000.0,1933,34.58022941,-9.20552673,0,11,4,120,1993,functional
19115,0.0,0,33.3937386,-3.09452831,0,19,4,0,0,functional
2329,50.0,-27,39.52269564,-7.12684925,0,7,3,40,2000,functional
28280,0.0,0,32.53904055,-4.95559281,0,14,3,0,0,non functional
62424,0.0,0,33.05519359,-3.74910491,0,17,3,0,0,functional
11926,2000.0,1048,35.59428551,-10.78156833,0,10,2,600,1983,functional
39414,0.0,993,30.38930736,-5.10851065,0,16,3,180,1997,functional needs repair
54210,500.0,773,30.441540500000002,-6.82389144,0,15,1,100,1994,functional
59252,0.0,49,39.12838707,-6.8782803,0,7,2,1,2000,non functional
8346,0.0,1135,33.69317438,-1.49423756,0,20,3,500,1967,non functional
45433,0.0,0,31.11860795,-3.06504551,0,18,4,0,0,functional
37781,0.0,365,39.10728344,-10.84937054,0,90,33,1,2007,non functional
67695,0.0,0,0.0,-2e-08,0,17,1,0,0,functional
52865,0.0,223,38.71882429,-5.1976981,0,4,3,1500,1983,functional
59815,0.0,0,35.90440634,-6.34618089,0,1,4,0,0,functional
71016,0.0,1615,34.86175782,-4.96665475,0,13,2,250,2000,functional
34192,0.0,0,34.18419032,-3.20180778,0,17,6,0,0,functional
43827,0.0,0,35.7398375,-4.56432442,0,1,1,0,0,functional needs repair
13915,0.0,0,33.67660479999999,-3.11887637,0,17,2,0,0,functional
72292,0.0,0,35.88959172,-5.23771719,0,1,1,0,0,non functional
8989,500.0,1492,34.7218661,-4.81968259,0,13,4,128,2009,functional
10137,0.0,0,32.79590393,-4.26475435,0,14,1,0,0,non functional
70001,0.0,0,30.99117693,-2.80821179,0,18,4,0,0,functional
10803,0.0,1174,35.86645413,-4.13308452,0,21,1,30,1998,functional
37536,10.0,1243,37.1695896,-3.24904981,0,3,5,100,1999,functional
30837,0.0,0,33.34332549,-2.87653341,0,19,4,0,0,functional
13705,20.0,0,37.9279391,-5.39571597,0,4,7,1,2007,non functional
4971,0.0,0,32.91687722,-2.48042204,0,19,8,0,0,functional
31828,0.0,0,33.48792365,-7.13864438,0,12,1,0,0,non functional
30315,0.0,0,31.34298932,-2.60887391,0,18,4,0,0,functional
28261,33.0,703,37.45093521,-3.48860479,0,3,4,75,2008,functional
60980,600.0,810,29.74092978,-4.89276657,0,16,3,165,2009,functional needs repair
45183,4000.0,2122,34.56489134,-9.34492765,0,11,4,30,2006,functional
3576,5000.0,2026,34.32740026,-9.49837132,0,11,3,0,2003,functional
51493,0.0,0,32.9516906,-2.57709443,0,19,3,0,0,non functional
13515,0.0,0,33.4896058,-3.72471361,0,17,8,0,0,functional
29405,200.0,974,35.8499362,-10.28735035,0,10,5,500,1997,non functional
51606,500.0,522,37.99693815,-4.60637539,0,3,3,140,2002,functional needs repair
34486,0.0,995,35.96011163,-7.32763293,0,11,1,1,1990,functional
48617,0.0,1472,34.91169559,-2.23653098,0,20,2,300,2009,functional
788,0.0,0,33.85102888,-8.82458205,0,12,7,0,0,non functional
67410,0.0,0,36.58713822,-6.50025529,0,1,1,0,0,non functional
56926,20.0,-15,39.00459501,-6.49099044,0,6,1,130,2007,functional
53692,33.0,703,37.45092943,-3.49512705,0,3,4,750,2008,functional
62451,20.0,975,36.84111124,-3.49275569,0,2,2,150,0,functional
66223,50.0,17,40.28359918,-10.39203304,0,99,1,800,1978,functional needs repair
8456,1200.0,0,37.47206682,-5.37146139,0,4,7,380,1992,functional
2575,0.0,1352,36.84089243,-3.33167236,0,2,7,68,2000,non functional
58342,0.0,0,33.68610496,-3.04141603,0,17,2,0,0,functional
70148,0.0,0,32.63129392,-4.94981782,0,14,3,0,0,functional
6007,20.0,311,38.7705468,-7.282337400000001,0,60,33,1500,1995,functional
59929,0.0,0,35.94432346,-6.02553923,0,1,5,0,0,non functional
67531,2000.0,2200,34.14809261,-9.34952469,0,11,3,0,2009,functional
50284,0.0,0,33.35636015,-8.87700322,0,12,2,0,0,functional needs repair
38185,0.0,1150,33.55381681,-2.16352431,0,20,4,250,1997,non functional
39094,0.0,1529,36.65854483,-3.33715582,0,2,2,150,2002,functional
14891,0.0,0,33.58761755,-9.21280973,0,12,4,0,0,functional
20717,0.0,0,37.51938681,-5.39015832,0,4,7,1,1974,non functional
3263,6000.0,972,35.27834865,-9.88847198,0,10,2,500,2011,functional
68029,0.0,0,32.86336144,-3.2784915,0,17,3,0,0,functional
53247,0.0,0,31.78829576,-2.45907528,0,18,8,0,0,functional
56125,0.0,1586,37.30457582,-3.2077972000000003,0,3,4,1,1976,non functional
72189,0.0,913,36.95071406,-3.53266886,0,2,7,350,2008,functional
67295,500.0,1490,30.18420864,-4.38818497,0,16,2,950,2008,functional
16668,0.0,1560,35.74447725,-7.83252616,0,11,1,1,2001,non functional
43813,500.0,984,36.33171833,-10.58368846,0,10,5,250,2007,non functional
46765,200.0,960,36.72950551,-8.68663309,0,5,4,423,2000,functional
24571,0.0,0,31.44078052,-1.57531717,0,18,2,0,0,functional
17016,0.0,493,37.57441839,-6.12334891,0,5,6,90,1982,functional needs repair
74089,0.0,1287,34.02226282,-1.61356969,0,20,3,793,2012,functional
